"","ahp","alcoa","amerb","arco","coke","comme","dow","dupont","espey","exxon","fisch","ford","ge","gm","gte","gulf","hp","ibm","inger","iroqu","jnj","kimbc","kinar","kodak","luken","meico","merck","mmm","mobil","morris","pandg","pills","schlum","sears","sherw","tex"
"1980-08-21",1.00826,1.00738,1,1.01351,1.02439,1.03111,1.01342,1.01067,1.01111,1.01056,1.05128,0.99563,1.01109,1.00895,0.99533,1,1,1.00935,1.02697,0.9898,1.00778,0.99757,1,1.01365,1.01818,0.99281,1.02244,1.00425,1.0191,1.05435,1.00316,1.00348,1.03455,1.00685,1.05461,1.00333
"1980-08-22",1.0041,1.00733,1.0229,1.01333,1,1,1.00331,0.98681,0.97802,1.00523,0.98374,0.97368,0.99342,0.9867,1.01408,1.00658,0.98824,0.99815,1.00202,1,1.0108,1.00487,1.08333,0.99231,1,1,0.9953,1.00423,0.97615,0.97423,0.99843,1.01042,0.99097,1.0068,1.00647,1.01993
"1980-08-25",1,1.00364,1.00149,1.00263,0.98639,0.99569,0.9868,0.98663,0.98876,0.99653,0.97521,0.99099,0.98896,0.97978,1,1.00654,1,0.99629,0.98589,1.01031,1.00153,1.01695,0.96154,1.03101,0.97321,0.99275,0.99213,0.99368,0.99651,0.99206,0.99842,0.99313,0.99271,0.97297,0.98714,0.98697
"1980-08-26",0.99592,1.00725,0.99106,0.979,0.99655,0.97835,0.9699,0.98645,1.03409,1,1.01695,1.00909,1,1.00229,0.99074,1.03247,1.0068,0.99441,0.99591,1.0102,0.98476,1,1,1.00564,1.02752,1.0146,0.99683,1.00424,0.98424,0.98933,1.00158,0.97578,1.00275,0.97917,0.9772,1.0033
"1980-08-27",1,0.98561,0.98797,0.9866,0.99308,0.99558,0.96897,0.98901,1.02198,0.99478,0.9875,0.9955,0.97991,0.98856,1,0.98113,0.97466,0.98689,0.99795,1,0.97833,1.00476,1.04,0.99244,1,0.97842,0.99045,0.98945,0.99466,0.97305,0.99211,0.99291,0.98353,0.98582,0.97667,0.99671
"1980-08-28",0.98361,0.98905,0.9863,0.98641,0.97909,0.99111,0.98577,0.98889,0.97849,0.97902,0.98734,1.00452,0.99317,0.99074,0.99533,0.96795,0.98267,0.98672,0.99588,1,1.00316,0.9763,0.96154,0.97524,1,0.99265,0.99357,0.98721,1.00179,0.97507,0.99205,0.99286,0.98884,1.00719,0.99659,0.9769
"1980-08-29",1.0125,1,0.99691,0.99725,1.01068,1,1.00722,1.00562,1.00549,1,0.99145,0.9955,1,1,1,1,1.00529,1.00769,1.0062,1.0303,1.00158,1.00728,1.04,1.00391,0.98214,1.00741,0.98803,1,0.99821,1.00284,1.00641,1.01079,1.00188,1,0.97397,1.01014
"1980-09-02",1.02058,1.0203,1.00929,1.01381,1.01761,1.03587,1.01792,1.01397,1.00546,1.01071,1,1.00905,1.01147,1.02103,1.00469,1.03311,1.00877,1.00954,1.00821,1.03922,1.0063,1.0241,0.96154,1.00778,1,1.02206,1.00825,1,0.99284,1.017,0.99363,0.99288,1.0216,1.01429,1.02837,1
"1980-09-03",1.0121,1.00362,1.01994,1.02725,1.00346,1.01732,1.01408,1.00826,1,1.0159,1.03017,1.0852,1.00227,1.01144,1.02336,1,1.00522,1.02079,0.99185,1,1.00156,0.99765,1.04,1.02124,1.01818,1.00719,1.01146,1.01944,1.00541,1.0195,1.00481,1.00717,1.02941,1.01408,1.03448,1.0301
"1980-09-04",0.99602,0.9964,1.01203,0.99204,1.00345,1.08085,0.97917,0.98907,0.98913,0.99652,1.02092,0.97934,0.99548,0.97964,0.9863,1,0.97751,0.98704,0.99589,1.0566,0.98594,1.00236,0.96154,0.99055,0.98214,0.98571,1.01133,1.00636,0.97312,0.9918,1,1,0.99732,0.98611,1.06333,0.97727
"1980-09-05",0.992,0.98373,0.99703,0.98128,1,1.0315,0.98936,0.98343,0.98901,1.00349,1.03279,0.98734,0.98409,0.99538,0.99074,1,0.99823,0.99812,0.98557,1,0.99049,0.99529,1.08,0.98473,1.00909,1,0.9968,0.97684,0.98527,0.97521,0.99043,1.01423,1.00269,1,1.00313,0.99668
"1980-09-08",0.99194,0.98897,1,0.98365,0.99313,1.02672,0.98566,0.98876,0.99444,0.97739,1,0.99145,0.96767,0.9768,1,0.98077,0.95035,0.96617,0.97699,0.97321,0.9888,0.98676,0.96296,0.97481,0.99099,1,0.99197,0.98491,0.99252,0.9774,0.99678,1.01754,0.99911,0.99296,0.99375,0.98
"1980-09-09",1,0.99628,1,1.01662,1,0.98141,1.02545,1.0142,0.98324,0.99466,1,1.02155,1.01432,1.01425,0.99533,1.01307,1.03358,1.02918,0.99786,1.01651,1.00647,1,1.03846,1.02187,1,1.00725,0.99676,0.99344,1.00188,1.00925,1.00646,1.00345,1.01072,1,0.99371,0.9966
"1980-09-10",0.99187,1,1,0.99455,0.95266,1.02273,1.01064,0.9972,1.02273,1.02147,1,1.00844,1.00706,1.02342,1,1,0.99097,0.99433,1.00429,1.00909,1.00643,0.99757,1.07407,0.99027,0.99091,1.00719,1.00487,1.01542,1.02444,1.01445,0.99518,1.02749,1.00975,1,1.01266,1.02389
"1980-09-11",0.98361,1.00373,1.01043,1.02192,0.9631,0.98519,1.01053,1.00562,1,0.99475,1.02381,1.00837,1.00467,1.00458,0.99531,1.02581,1,1.00951,0.98932,1.00901,1.00799,0.98049,0.96552,1.00196,1,1.01429,1.00323,1.0282,1.02018,0.97721,0.99194,1.02007,1.02897,0.99291,1,0.99667
"1980-09-12",1.00833,1.01115,1.00295,1.00536,1.01149,1.00376,0.99653,0.99721,1.00556,0.98944,1.07752,1,0.99767,1.01139,1,1.01887,1.00364,0.99247,1.01296,0.97321,1.00158,0.99502,1.10714,0.98824,1,1.02113,0.98873,0.99156,0.98201,0.99417,1.00163,1.00984,1.00512,0.99286,0.99063,0.97324
"1980-09-15",0.98347,1.00551,0.99706,1.00267,1.00379,0.97378,1.00348,0.9972,0.97238,1,0.99281,0.9917,1,1.02477,0.99057,0.99691,1.01089,1.0038,1.0064,0.9633,1.00475,1.0125,0.93548,1.00397,1.00917,0.99228,0.99674,0.99149,0.99634,1.00293,0.99838,1.00974,0.99491,1.00719,0.99369,0.97251
"1980-09-16",1.02521,1.0457,1.00295,1,1.01887,0.99231,0.97917,1.02247,1.03409,0.99288,1.01812,0.97908,1,0.99121,0.99524,1.025,1.01436,0.99244,1.04237,1.04762,0.99843,1,1,1.01976,0.99091,1.02797,1.02124,1.01717,1.01103,1.02339,1.02439,1.02894,1.00939,0.99286,1,0.98587
"1980-09-17",1,1.01224,0.98235,1.01596,1.00741,0.97674,1.01064,1.04121,1.01099,0.99821,0.98932,1.01282,1.0331,1.0133,1,0.9878,1.03717,1.02476,1.0061,1.03636,1.01893,1.01235,1,1.0155,1,1.02721,1.0176,1.01688,1.01273,1.00286,1.00794,1.02812,1.0279,1.01439,0.98095,1.00358
"1980-09-18",0.9918,1.01036,0.97904,0.99476,0.98162,0.97619,0.99298,0.99208,1.06522,0.9982,1.0036,0.97468,0.99771,0.99125,1,0.99383,0.99113,0.98885,1.03434,0.94737,0.99381,1.01951,0.93103,0.99427,1.00917,0.97351,0.99686,1.01245,0.98743,0.96866,0.98583,1.0152,0.98026,0.97872,0.99676,0.98571
"1980-09-19",1.00413,1.01538,1.01376,0.96842,1.00375,1.05285,1.0106,1.00532,1.02041,0.98561,0.98566,1.02597,1,1.02428,1,1,1.01034,1.00752,1.03711,1.01852,1,1.02871,0.92593,1.02879,1,1.0068,1.01262,1.01844,0.98182,1.01765,0.98403,0.97904,1.00168,1,1.00325,0.99638
"1980-09-22",1.00412,1.0202,1.00302,1.02717,1.01493,1.02703,1.01049,1.00265,1.06,1.00547,1.01455,1.03376,1.02294,0.99569,1.00478,0.99379,1.03754,1.01679,1.02448,1,1.0296,1.00465,1.08,1.0541,0.99091,1.00676,1.01246,1.00604,1.02593,0.99711,1.00325,0.99694,1.0067,1.00725,0.99676,1.01818
"1980-09-23",0.9877,0.9868,1.0015,1.07407,1,0.96992,0.97232,0.98681,0.90566,1.00181,0.99283,0.97959,0.97982,0.97403,0.99048,0.98125,1.01316,0.98165,1.01838,0.99091,1.01664,1,0.92593,0.97168,0.99083,0.95302,0.99385,0.976,0.99639,0.96812,0.99029,1.02454,0.97504,1.00719,1,1.01071
"1980-09-24",0.97925,0.99331,1.0015,1.05911,1.01838,0.9845,1.01851,0.99733,1,1.0308,1,0.99167,0.99542,0.98889,1,0.99363,1.01461,1.00935,0.97473,0.95413,0.99256,0.98148,1.04,0.98361,1,0.9507,1.00619,0.99795,1.03261,1.00898,0.98039,0.97305,1.00341,0.98571,1.00325,1.02827
"1980-09-25",0.99153,1.00168,1.003,0.9907,0.9639,0.95669,0.98587,0.97855,1.05208,1.00176,0.98556,0.96639,0.9954,0.97528,0.99519,0.99359,0.9696,0.97963,0.96667,1,0.9925,0.98113,0.96154,0.98704,1.01852,1.03704,1.00308,0.99795,0.9807,1.00297,0.99,0.98154,0.9949,0.99275,1.00647,0.98625
"1980-09-26",1,0.97647,0.99103,0.98592,0.98502,0.98354,1,0.99726,0.9505,0.98596,0.98168,0.98261,0.99076,0.97696,1,0.96774,0.9703,0.97732,0.98276,0.96154,0.9864,0.94952,1,0.98499,0.96364,0.97143,0.99847,0.9856,1.00358,1.00592,0.97811,0.98119,0.98291,0.9927,0.97749,1.01742
"1980-09-29",0.97863,0.98795,0.9819,0.95238,0.97338,0.95816,0.97133,0.98626,0.97917,0.97509,0.96269,0.96903,0.97436,0.9717,0.98068,1,1,0.98646,0.96101,0.96,0.98162,1.00253,0.96,0.99429,1.01887,0.99265,0.96774,0.98539,0.98396,0.95588,0.98623,0.95847,0.97739,0.98529,0.98355,0.9726
"1980-09-30",1.02183,1.01045,0.99386,1.0475,1.00781,1.04803,1.01107,1.00557,0.98936,1.01825,1.00775,1.00913,1.00718,1.02427,1.0197,0.99333,1.01871,1.00588,1.01217,0.98958,1.01092,1.01515,1.04167,1.00383,1.01852,1.01481,1.0127,1.01059,1.01993,1.03692,0.99825,1.02,1.01779,1,0.98997,1.01408
"1980-10-01",1,0.98621,1.01082,1.07876,1.03488,0.98333,1.0073,1,1.01075,1.03047,0.97692,0.97738,0.9905,0.98341,0.99517,1.02013,1.01503,1.02339,1.01403,1.03158,1.00463,0.99502,0.96,1.0229,1.00909,1,0.99843,0.99371,1.05151,1.01187,1.01923,1.0098,1.02972,0.99254,0.99662,1.02778
"1980-10-02",1.01282,0.99126,0.99388,1.0177,0.97753,1,0.99638,0.99169,0.97872,1.02087,1.02362,0.99074,1.00719,0.99518,1.00485,0.98684,1.00987,0.99619,1.02964,1.11224,0.99693,1.0575,1,1.00746,0.98198,1.0073,1.00157,0.99156,0.98818,0.9912,0.98628,1.01618,1.01358,1.00752,0.98644,1
"1980-10-03",1.00844,1.00353,1.00154,1.0087,1.01533,0.99153,0.98909,1.00559,1.02174,0.99489,1.01154,1.03271,1.02381,1.02906,1.05314,1.01333,1.02606,1.01338,0.9904,1.01835,1.01233,1.04019,1,0.99815,1.01835,0.99275,0.99687,1.00426,0.99658,1.00888,1.02957,0.98408,1.00419,0.99254,1,0.97973
"1980-10-06",0.98745,1.02285,1.00307,1.0194,1.00377,1.04274,1.01471,0.99444,1.06383,1.03082,1.0038,1.04072,1.02326,1.00706,1.02752,1,1.02857,1.02642,1.02713,1.00901,1.01674,1,1.08333,1.0167,0.98198,0.9927,1.00943,0.99364,1.03259,1.02053,1.01858,1.01618,1.02168,1,1.02405,1.02759
"1980-10-07",1,0.99656,0.99847,0.97674,0.98872,1.01639,1.00725,1,1,0.99668,0.98864,0.97391,0.98864,0.97897,1.00446,0.98026,0.98765,0.99632,1.01132,0.96429,1.0015,0.99545,0.96154,0.98905,0.97248,1,0.99377,0.98081,0.99169,0.99138,0.99502,1.01592,0.99918,1.01504,0.99329,0.98658
"1980-10-08",0.99153,0.98103,1.02301,1.01732,0.98479,1.02823,1,1.00559,1.05,1.00667,0.99234,1.01339,0.9954,1.00716,0.99111,0.99329,1.01406,1.03321,1.01866,1.0463,1.00747,0.98402,1,1.01661,0.98113,1.02206,1.0047,0.9913,1.01843,0.98841,0.99333,0.99687,1.00163,1,1,1.0102
"1980-10-09",0.99145,1.01582,0.997,1.01064,0.99614,0.99216,0.97122,1,1.08571,0.99669,1.00386,0.98678,1.00462,0.98815,1.00897,0.98649,0.98613,1.00179,0.98535,0.97345,0.98516,0.9884,0.96,0.9873,1.02885,1.00719,0.98908,0.98026,0.98849,0.97947,0.96309,1,0.99674,0.98519,1.00676,0.98316
"1980-10-10",0.99569,0.99308,0.99549,1.00421,1.00775,1.0087,0.99259,0.975,1.03509,0.99668,0.99231,0.99554,0.98391,0.98321,0.99556,1,0.99531,0.98752,1,0.98182,0.99398,0.99296,1,0.99265,0.98131,1.02857,0.98738,0.99329,1.00666,0.97605,0.9878,0.98428,0.98527,0.98496,1.00336,1.0137
"1980-10-13",1,1.01568,0.99698,1.0608,0.99615,0.99213,1.00746,1.00285,0.99153,1.02333,1.00388,1,1.00234,1.0122,1.00446,1.0137,1.01727,1.01805,1.00372,1,0.99242,0.99764,1,1.00926,1,1.02083,1.00479,1.02477,1.03636,1.02147,1.00353,1,1.02658,1,0.99666,1.02703
"1980-10-14",1,1.01201,1,0.98814,0.98842,1.0119,0.9963,0.99432,0.98291,1.00489,0.99228,0.99552,1.00233,0.99277,1.00889,1,1.00617,0.98936,1.0037,0.96296,0.98626,1.00237,1,0.99266,1,0.98639,1.00318,0.99121,0.99522,1,0.99649,1.00319,0.99676,0.99237,1.00671,1.00329
"1980-10-15",0.99567,1.00339,1,1.046,1.01563,0.98039,1,1.01143,0.95652,1.02917,0.98833,0.98649,1.00465,0.99515,1.01762,0.99324,1,1.00896,1.00554,1.00962,0.99536,0.99764,1.08333,1.04991,1.00952,1,1.00158,1.01109,1.04167,1.03303,1.01411,1.00637,1.05804,1,1.01,1.02951
"1980-10-16",0.98696,0.9848,1.00303,0.9675,0.97308,0.976,0.97398,0.97458,0.95455,0.9874,0.98425,0.98174,1.00231,0.97561,0.98268,0.9932,0.97239,0.97513,0.99633,1.02857,0.99067,0.99526,0.96154,0.98239,0.98113,1,0.99209,0.98465,0.96769,1.00581,0.99826,1,0.9954,1,0.9868,1
"1980-10-17",0.97797,0.96055,0.99547,1.01976,1.01186,0.9918,1,1.01739,1,1.00159,0.992,0.97674,0.99307,1.005,0.96916,0.9863,0.98107,0.99089,0.99448,0.98148,1.00157,0.97857,1.04,1.01434,1,0.9931,1,0.99777,0.98728,1.00867,1.01394,0.98734,1.01618,1.00769,0.99331,0.98726
"1980-10-20",1.0045,1,0.99848,1.0155,0.99219,1,0.98473,0.98006,1,1.01592,0.9879,1.00476,0.99302,1.01741,1,0.97917,1.01447,1.00735,1.02407,1.04717,0.98433,1.00243,0.92308,1.0106,1,1.00694,0.99522,1.00223,1.0467,1,0.99588,1,1.04551,0.99237,1.05387,1.05161
"1980-10-21",0.97758,0.99464,0.99848,0.98473,0.99213,1.02066,0.96512,0.96802,1.00971,0.98746,0.98776,0.96682,1.00937,0.97311,0.99545,1.02128,0.98891,0.9927,1.05244,1,0.99363,1.00485,1,0.98951,1.02885,1.0069,1.00801,1.00223,1.00308,1,1.00175,1.00321,0.99891,0.98462,1.01278,0.97853
"1980-10-22",0.98624,0.98743,1,0.9845,0.98413,1,0.99598,1.00901,1.01923,0.99524,1.00826,0.9951,0.99536,1.01005,1.0137,1.00694,1.00321,0.99632,1.03608,1.04505,1.00801,0.99275,1,0.9894,0.98131,1,1.00159,1.00667,1.0092,1.02006,1.00524,1.00639,0.98911,1,0.99685,1.00313
"1980-10-23",0.9907,0.98545,0.99087,0.95669,1,0.95547,1.00806,0.97024,0.9717,0.99362,0.9959,0.9803,0.97902,0.97761,0.9955,0.96552,0.98083,0.97232,0.9801,0.99138,0.97933,0.98783,1,0.97857,1.00952,0.9863,0.96508,0.98234,0.97264,0.98315,0.97917,0.99365,0.97467,0.97656,0.98101,0.98437
"1980-10-24",1,1.00369,1.00614,0.98765,1.00806,1.01695,1.04,1.02454,1.00485,1.00161,1.00823,1.03518,0.99524,1.01781,0.99095,1.01429,0.99186,1.01139,0.98985,0.97391,0.99513,0.99261,0.95833,1.01095,0.98113,0.97917,0.98026,0.99326,1.0125,0.98857,1.00887,1,0.98305,1.032,0.98065,1.00952
"1980-10-27",0.98592,0.99632,0.99389,0.96667,0.984,0.98333,0.97692,0.98503,0.94686,0.99038,0.99184,0.97282,0.99761,0.975,1.00457,0.98592,0.97701,0.9925,0.98291,0.99107,0.98858,0.99007,1.04348,0.98375,1.00962,0.97872,1.01007,0.99548,0.97222,0.97688,0.98418,0.99681,0.97701,0.9845,0.98026,0.97799
"1980-10-28",1.01429,1.01107,0.99693,1.01078,1,1,1.00394,0.9848,0.9898,1.00324,0.97942,1.0101,1.0048,1.00769,0.99091,1,1.01176,1.00756,0.97391,1.00901,1.01815,1,0.95833,1.0055,1.00952,1,1.00997,1.00909,1.0127,1.00592,1.00357,0.99038,1.01176,0.99213,0.99329,1.00064
"1980-10-29",1.01408,1.00365,0.98305,1.04478,1,1.03814,1.00392,0.99074,1.00515,0.98871,1.0084,1.01,1.01671,1.00763,1.00459,0.99286,1.00166,0.98311,0.99643,0.98214,1.00486,0.99248,1.04348,0.98723,1.01887,1.01449,0.99342,1.01802,0.93103,0.97941,0.98221,0.99016,1.0093,1.02381,1,1.01634
"1980-10-30",0.98148,0.98545,0.98495,0.97347,0.99187,0.97959,1.00781,0.98442,0.9641,0.98695,1,1,1.01174,0.9899,0.99543,0.98561,0.95522,0.99427,0.97849,0.99091,1.05,0.99747,1,0.98891,0.97222,0.99286,0.96854,0.9823,0.99327,1,0.97826,0.98344,0.98272,0.97674,1,0.96785
"1980-10-31",1.00943,0.99889,1.01136,1.01635,1.0041,1,1.00775,1.00633,1,1.00661,1,1.0198,1.00464,1.00255,1.00459,1.0073,1.02083,1.02303,1.01832,0.99083,1.04147,0.98987,1,1.01869,1,1,1.02222,1.00676,1.01017,1.02402,1.00185,1.00337,1.01407,1.00794,1.02027,1.02326
"1980-11-03",1.00467,1.00187,1,1.04782,1,1.00833,0.98462,1.00629,1.05319,1.03448,0.99583,0.97573,1.00462,1.01018,1.00457,1.01449,1.03741,1.01313,1.01799,1,1.01622,0.99488,1,1.01284,0.99962,1.02158,1.01672,1.02685,1.0151,1.03519,1.01109,0.99329,1.03121,1.01575,1.00662,1.00974
"1980-11-05",1.04186,1,1.01284,1.01587,0.97959,1.00826,1.02344,1.025,1.07071,1.03492,1.0251,1,1.02529,1.02771,1.00455,1,1.04918,1.02756,1.01413,0.94444,0.98694,1.02314,1.04167,1.01087,1.04808,1.06338,1.01974,1.02397,1.0134,1.0255,1.00366,1.04392,1.05157,1,1.01645,1.02572
"1980-11-06",0.98036,0.98134,0.98257,0.99219,1,0.94672,0.95038,0.96646,0.98113,0.99063,1.00816,0.97512,0.98206,0.98971,0.98643,0.99286,0.98437,0.9708,0.97909,1.0098,0.97353,0.99246,0.96,0.98566,1,0.95364,0.98387,0.98298,0.9719,0.96685,0.98543,0.96764,0.97655,0.9845,1.00324,0.97806
"1980-11-07",1,0.98289,0.98548,1.00591,1.025,0.98268,1.0241,1.01262,0.99038,0.99842,0.98785,0.9949,0.99543,0.99248,1,0.99281,1.01746,1.0094,1.00114,0.97087,0.9864,1.01266,1,1.00364,1.08257,1.02778,1,0.99567,1.0034,1.00286,0.99445,1,0.99345,1,0.99677,0.99679
"1980-11-10",1,1.00387,0.98527,1.00978,0.99187,1,1.04706,0.98754,1.00971,1.01106,0.99672,0.98462,1.00917,0.98232,0.99083,0.99275,1.01716,1.00186,1.01799,1,1.00306,1.005,0.95833,1.0163,1,0.98649,0.99672,0.99565,1.00678,0.98006,1.00929,0.99666,0.9956,0.99213,0.99676,0.99357
"1980-11-11",1.01852,1.01541,1.01661,1.0155,1.03279,1.03524,1.01498,1,1.03846,1.01563,1.00417,0.99479,1.01591,0.97943,1.01852,1.0073,1.02147,0.99814,1.02473,1,1.00763,1.00498,1,1.00357,1.05932,0.9863,1.00329,0.98908,1.00842,1.01453,1.01289,1,1.03311,1.00794,1.00974,1.0356
"1980-11-12",1.00909,1.02087,1,1.03053,1.00794,0.98723,1.0369,1.04101,1.00926,1,0.99585,0.99476,1.01566,1.01312,1.02727,1.00725,1.00901,1.05587,1.03448,0.99,1.00152,1,1.04348,1.02842,0.984,0.97917,1.00328,1.01325,1.02671,1.01719,1.02,1,1.03846,1.02362,0.98714,1.05
"1980-11-13",0.9955,1.03717,1.00654,1.01667,1,1.03448,1.03915,1.01818,1.00917,1.01231,0.99167,1,1.01542,1.01813,1,1.00719,1.00595,1.00529,1.01333,1.07071,1.0348,1.01238,1.04167,1.01554,1.00813,1.01418,1.02614,1.01307,1.01463,1.02535,1.00891,1,1.00823,1.00769,1,1.04464
"1980-11-14",1.01357,0.98746,1.00325,0.99818,1.00394,0.98333,0.97603,1.00893,1,1.00608,0.9958,1.02105,1.01085,1.00254,1.00442,1.02857,1.02959,1.00526,1.00822,0.98113,1,1.01222,0.96,0.98639,1,1,1.01433,1.00215,1.01923,1.01374,1.02473,0.99664,0.99694,0.98473,1,1.0114
"1980-11-17",1.00446,0.99093,0.9822,1.0219,0.97647,1,1.00351,1.03245,1.00909,1.01057,0.99578,0.97938,1,0.98731,1.00441,0.99306,1.07471,1,1.01142,1,1.04766,0.99758,0.95833,1.00345,0.98387,1.00699,0.99843,1.00773,1.01887,0.99187,1.00345,1,0.99488,0.9845,1,1.00845
"1980-11-18",1.01333,0.98901,1.01647,1.01786,1,0.97881,0.99301,1.02857,1.01802,1.01943,1,0.99474,1.02146,0.97943,1.00193,1,1.01604,1.00524,1.02581,1,1.03652,1.02179,1,1.01031,1,0.97222,1.01572,1.01509,1.01235,1.00546,1.01031,0.98316,1.01235,1.01575,1,1.03631
"1980-11-19",0.99561,0.98148,0.99838,1.00702,0.99197,0.97835,0.98239,0.99167,0.99115,1.0176,0.98305,0.97354,1.01471,0.95538,0.99103,1.00699,0.99737,0.99132,0.99371,1,1.01491,0.98341,0.95652,0.9949,0.9918,1.00714,0.99536,1.01911,0.98171,0.97283,0.9949,1.01712,1.00508,1,1.00977,0.98383
"1980-11-20",0.99559,1.01509,0.99351,0.99826,1.02024,0.99115,1.03584,0.99712,1.01786,1.00865,0.98276,0.99457,1.01863,1.01374,0.9819,1.02083,1.0066,1.00876,1,0.98077,0.99866,0.98554,1.04545,1.01538,1.00826,1.01418,0.99533,1.00833,1.01242,1.00838,1,1.02357,1.00101,1,1,1.07945
"1980-11-21",0.97345,0.99442,0.9951,0.98953,0.9881,0.98214,0.97578,0.98266,1.00877,1.00286,1.01316,0.98361,1.0122,0.97832,0.97696,0.9932,0.9751,0.97743,0.98576,1,0.97326,1.01222,1,0.98316,0.98361,0.99301,1.00937,0.98347,0.98466,0.97507,0.98803,1.00658,1.0202,0.99783,1.00129,0.9797
"1980-11-24",0.97727,0.98318,0.99343,0.98589,0.98924,1.03636,0.99291,0.99118,0.97391,0.98718,0.98701,0.98889,1.00201,1.00277,0.99528,1,0.99194,1,0.98395,1.01961,0.98214,0.99517,1,0.99829,0.93333,0.97887,0.99071,0.97479,1.02181,0.9858,0.98962,1.00327,1.00099,0.97619,0.99675,0.98964
"1980-11-25",1.00465,0.97719,1.00661,1.00179,1.02066,1.03947,0.98214,1.00593,1,0.99134,1.01754,1.01124,1,1.00552,1.0237,1,0.99729,0.98757,1.01631,1.00962,1.01818,0.98301,0.95652,0.99127,1,1.02878,0.99063,1.02371,1.02744,0.9683,0.99476,1.00977,1.01682,1.00813,1.03257,1.03665
"1980-11-26",1.00926,1,1.00328,1.00893,0.9919,0.9789,1.01091,0.98525,0.97321,1.01019,1.00862,1.01667,0.99399,0.98626,0.98148,0.99315,1,0.98921,1,1.01905,0.99313,0.99506,1,0.98944,1,1,1.00315,1.01474,1.01039,0.98512,0.99824,0.99677,1.00973,0.98387,1.00631,1.02273
"1980-11-28",0.99083,1.00778,1.00164,1.02655,0.99184,0.96552,0.99281,0.99401,0.99083,1.01297,1.00855,0.97814,0.99798,0.98886,1.00472,0.97931,0.97826,0.99091,1,0.99065,1.00415,0.9727,1.04545,0.98399,1,0.97902,1,1.00622,1.03231,0.99094,0.9912,1,1.00096,1,1,1.0642
"1980-12-01",0.98611,0.98456,1.00163,1.00172,1,1,0.96014,0.97892,0.98148,0.97866,1.00424,0.97207,0.97374,0.95775,0.98592,0.96479,1.00139,0.97615,0.99679,0.9717,0.98898,0.98724,1,0.96745,0.96429,0.97857,0.97327,0.9732,0.96017,0.98476,0.98757,0.99676,0.98845,0.9918,0.99687,0.93503
"1980-12-02",1,1.01373,0.99184,0.97762,1.00412,1,1.02264,1.03385,0.98113,0.98401,0.99156,1.01149,1.00415,1.01765,1.00476,0.9854,1.01526,1.02068,0.99517,0.98058,0.99582,1.00517,1,1.01682,1.00926,1.0292,1.01325,1.00847,1.0163,1.01858,0.9964,0.99026,0.98734,1.00826,1.00629,1.01489
"1980-12-03",0.99531,1.0058,1.00493,0.9912,1.01639,1.00893,0.98524,0.99107,1.00962,0.99261,1.00426,0.97727,1.00209,1,0.99526,1.02222,1.00137,1.00184,1.01294,0.9703,1.00979,1.01542,0.95652,1.01287,0.99083,1.00709,0.99518,0.9916,0.98397,1.00608,0.98375,1,0.9783,0.9918,0.98125,0.98044
"1980-12-04",1.01415,0.98654,1.00818,0.98934,1.00806,1.05752,0.99625,0.98799,1.00952,0.98065,0.99153,0.98837,1.02505,1.01156,0.99524,0.97826,1.00955,1.00551,1.00799,1.03878,1.0097,1.00506,1.09091,1.00544,0.99074,1.02113,0.99515,1,0.98667,1.02115,1,0.99672,0.98992,1,0.99045,0.96259
"1980-12-05",0.9814,0.98246,0.99188,0.96589,0.964,1,0.96617,0.97872,0.99057,0.97269,0.97863,0.96471,0.96334,0.97714,1,0.98519,0.99189,0.9872,0.98574,1.0396,1.00412,1.00504,0.95833,0.96751,1,0.9931,0.99675,0.99576,0.98949,1.00296,0.99083,0.98684,0.94908,0.99174,1,0.9715
"1980-12-08",0.96682,0.98413,0.97872,0.95911,1.00415,0.97071,1,0.98137,0.98095,0.97972,1,0.98171,0.9852,0.99708,0.99043,0.96241,0.97548,0.98333,0.9791,0.92381,0.97268,1.00602,0.95652,0.96642,0.97196,1.01389,0.9772,0.96596,0.97117,0.99115,0.99815,0.99667,0.98605,1,0.95498,0.968
"1980-12-09",1,1.00806,0.99498,0.99031,1,1.00862,0.98833,0.98418,1.00971,1.01115,0.99563,1.01242,1,1.01173,0.99034,0.98828,1.00279,0.99623,1.00164,1.01031,1,1.01013,0.95455,0.99421,0.97115,1.00603,1.00333,0.99559,1.01094,1.00655,1,0.98662,0.98041,0.98333,0.98316,1.03306
"1980-12-10",0.98039,0.988,0.99496,0.99413,1,0.96581,0.97638,0.93248,0.97115,1.00472,1.04825,0.96933,0.97854,0.98551,1,0.992,0.97493,0.96408,0.99836,1,0.98596,1.02506,1,0.96893,0.9901,1.0137,0.98837,0.99336,0.96291,0.97612,0.97588,0.99661,0.97003,1,0.9863,0.976
"1980-12-11",1.015,0.9919,0.99324,0.98622,0.9876,0.93363,1,1.01724,1.00495,0.97335,0.96234,1.00633,0.99123,1.00294,0.98049,0.98387,0.99857,1.01176,0.98686,0.97959,0.97863,0.99511,1,1.01403,1.01,0.96622,0.99832,0.99332,1.0305,0.98165,0.98859,0.96939,0.97941,0.99153,0.95833,1
